0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
240,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
239,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
238,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
237,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
236,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
235,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
234,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
233,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
232,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
231,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
230,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
229,0.04826457,0.05500412,0.05671906,0.05819349,0.05933826,0.0603204,0.06064864,0.06107221,0.06155255,0.06199249,0.1594262,0.1629187,0.1663844,0.1701144,0.1701144,0.1736047,0.1764559,0.1774537,0.1804823,0.1844189,0.1850383,0.1884199,0.1891346,0.1926577,0.1926577,0.193053,0.1968036,0.1975135,0.2013758,0.2015519,0.2055996,0.2060921,0.2065904,0.2107166,0.2107167,0.2113805,0.2157317,0.2157317,0.2200334,0.2200334,0.2200334,0.2241551,0.2241551,0.2241551,0.2288139,0.2288139,0.2288139,0.2288139,0.2326108,0.2326108,0.2326108,0.2374192,0.2372758,0.2372758,0.2421806,0.2414472,0.2414472,0.2464785,0.2464785,0.2454063,0.2505075,0.2505075,0.2505075,0.2550208,0.2550208,0.2550208,0.2585384,0.2585384,0.2585384,0.2632028,0.2632028,0.2632028,0.2664976,0.2664976,0.2720803,0.2710529,0.2767299,0.2750135,0.2770011,0.2826371,0.8178656,0.8178656,0.8178656,0.8178656,0.8178656,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8406689,0.8382618,0.8382618,0.8382618,0.8382618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07432201
